"x"
16.1954882866762
14.1974852302419
15.894378548594
16.1417500716791
16.3436928166384
14.2508622660237
15.2538637930895
15.8703027968242
16.3552723879859
16.3019629410021
16.4833636185404
14.4491173000546
14.8819175840907
15.6560391980734
15.0920354251177
17.5431706984429
16.6610721964009
15.7443450462102
17.3011060175386
15.1921459412407
14.7740457068106
15.6425704512651
16.9094306560093
18.0978746473802
17.550624205145
15.341478812295
17.555676216511
16.9219543708349
17.1607856019646
18.3886413812165
16.5674053724236
17.3223880002232
16.0369854159888
15.7003100778424
14.8617736552745
16.6107555110465
16.3631788193652
14.3457638933655
15.6705310405261
14.7922285481256
15.403539677499
15.0128524123416
16.1368772282322
17.6307581070123
15.965253556622
15.126719319107
17.4045128643383
13.8134148622378
15.9928580672575
14.005356624807
15.6024163314262
16.044835746801
14.2485814672054
15.1988836082089
15.0003745522547
17.2361255664968
16.8267710388462
16.1058437208526
14.5763763134656
16.1248092264649
16.1684659161165
16.3032617293059
15.0585908273623
15.3258287283267
14.4147432447552
13.9656083164827
15.1498337578554
14.5338692349073
15.1747714369854
16.8414921630748
14.7789657649622
15.7704846718282
13.3730796025786
16.6940540970583
15.4708467715307
13.4686498167983
16.1691965313694
13.5255108182346
14.8171737132443
15.2657776622159
15.4247276084982
15.3917565826716
14.093116789702
14.5525894899402
14.5758801325008
13.5445264413569
14.8616211789258
14.7495040635577
14.597865317115
15.5282961956441
15.7187258193442
12.9570777858485
15.5570900545977
14.6924779797513
14.3611823854803
15.2776239188881
13.5584427370359
15.2846974122926
16.1218629692799
14.2064374243857
16.0833066253432
18.6474384403279
14.8754335670073
14.2887359959718
12.4545746259716
13.3361605937077
13.972771014876
13.631024199036
14.1001528113324
16.9965783160854
14.6382171442473
15.1187643408348
16.6650365093259
14.2520116141335
15.0190527366383
15.747278822976
14.841653590594
14.6117590939255
14.0375265248138
12.9744081310606
14.59419986237
14.4199727184494
14.5170732744821
13.6775209905905
13.6803548661358
14.9196336764521
14.6934798290955
14.8173850250434
14.1436205212824
14.6932828844385
15.0494428840225
15.4765391032825
14.5521091185899
17.8881257531427
15.1695151190436
13.7378594019985
16.6180239934204
14.5258530421291
15.5855103249788
16.5924842730622
16.6368805359417
14.7235532286739
16.3642132421751
16.301324885766
13.999215588237
17.3229898622955
14.8857015403902
15.1255673858776
17.3376496652964
15.5510897665692
16.2143933167049
15.8350466989704
16.6977327040982
14.4301504515991
16.9163351402379
17.7968551270451
16.8103257643386
16.8164782127063
15.5688252997222
14.7519747469592
15.6254815575736
15.559735493546
13.91527308093
14.8314930788571
15.8272949269791
13.5032867833177
16.2193382072098
16.7145095198797
18.1323534916851
14.6237313408373
14.6097983017736
15.4912272237094
15.2826282840679
14.3386884116641
15.8402226600452
15.9223458971552
12.5994270612438
15.9151990952224
15.0170038107758
19.6885952731196
17.162060612939
16.2144277633219
18.7126684438862
17.2452522143833
18.7875981389124
15.4164814580604
16.6425911864455
18.7962689195525
19.7428930855613
19.4468641521735
22.4229397195544
21.5439184169402
18.5405021832565
21.2697685357981
22.411280943306
20.4552635956365
23.7626322317151
24.8080502189158
22.3110586745963
22.4118848249648
25.8318625337011
21.9826302731215
23.8271655982267
19.2633259778085
21.8426949323694
26.344862490717
25.3331651311723
22.2188793416327
24.7188379818301
22.5224133628562
24.2927341104662
22.3472812250032
21.3546185919144
19.7915073015056
23.888579100551
23.7679873791454
22.3722378686702
22.8868910966133
22.4985317189632
20.5487200188528
22.4997273982273
22.8072076518696
23.3700729237749
21.6394028843634
23.3109156077644
24.3437316848436
21.7183803872334
25.7235943059785
24.6623810457942
23.2086838727225
22.9479081636726
22.6637455439666
22.6611000229815
21.1850218463749
24.6584881937247
24.90970260354
26.6498454948019
22.5614432070088
18.5155364066223
20.5921680707188
22.6345837838059
20.582585433426
29.8464898936313
22.3651247183048
23.2977207464135
23.9833666113416
21.4887796639002
22.1228544192709
18.5335742538565
21.3714580384846
20.6421207540998
19.019564686143
21.0737243598819
20.8401792077233
20.6110645588828
19.0956386093962
18.2511963936512
19.5693140654901
16.9605803502113
