"V1","V2","V3","V4","V5","V6","V7","V8"
-0.0627461247622887,-0.052568938258376,-0.0506413246507021,-0.0732974854567931,-0.0494858594695471,-0.0650304003969449,-0.0494899915092354,-0.0626003434014915
-0.0689306058695493,-0.0596039888546592,-0.0448294378876606,-0.0641129564751686,-0.0579418743788325,-0.0602277585450634,-0.0653248829082962,-0.0747191661526003
-0.0556123641250578,-0.0515898706174113,-0.0496405770205752,-0.0680354505663608,-0.049502620580534,-0.0617690633872885,-0.0607853266235378,-0.0718767100661953
-0.0547519447981258,-0.0590508356405835,-0.0482876249992305,-0.0636324125321234,-0.0512679227237271,-0.0583279849724361,-0.0500684392663148,-0.0661519748700613
-0.0608574258984423,-0.0483719307212801,-0.0471523712913026,-0.0680753824278401,-0.0528818356768727,-0.0568413101517996,-0.0533660724896686,-0.0667617165706709
-0.0521010472981397,-0.0518222225989968,-0.0455335024937525,-0.0650210132549079,-0.0503933439126428,-0.0592239627345778,-0.0579399755277867,-0.0734733384477577
-0.0589579780248466,-0.0545898926879882,-0.0547474272813834,-0.0778664742881509,-0.048372731955483,-0.0603292078892997,-0.057461685322064,-0.0666153430206637
-0.0607493380274156,-0.0458278200000624,-0.0451218404129031,-0.0659428420394577,-0.0487705493069641,-0.0631562622521143,-0.0600680144198594,-0.0587543809713667
-0.0585685898659261,-0.0544376542007701,-0.0521010487502474,-0.0708575812316884,-0.0522016112503461,-0.0642324536986517,-0.0737824427078777,-0.0934739934712359
-0.0663535100731338,-0.0514464336997678,-0.0448818356645281,-0.0707065146907419,-0.0561761564470586,-0.0627005758547065,-0.0622117912121273,-0.0687728920990186
-0.0527193015249875,-0.0453565022514782,-0.0413505582807262,-0.0637360827143843,-0.0560459456193416,-0.0562690292419438,-0.0671305601474165,-0.0873455417339665
-0.0560253844590691,-0.0534093564670551,-0.0390168060059617,-0.0645749452011372,-0.0585639085865325,-0.0585250163680954,-0.0618665192305378,-0.0663076611867079
-0.0586057640444065,-0.0492868383701426,-0.0454983504021087,-0.054826190508729,-0.0537730472313566,-0.0543246145015003,-0.0604343772778622,-0.0557115408965687
-0.057740969267997,-0.0465285108231971,-0.0353767939175558,-0.0546022946576913,-0.0419414294281576,-0.0584854010984477,-0.0621061605180068,-0.070267644091292
-0.0506729169315951,-0.0420794499406215,-0.0454640031163984,-0.0643812715903491,-0.0413843424893766,-0.0497555795168501,-0.0519152653715854,-0.0554327028847837
-0.0656168504363105,-0.0482646453052501,-0.0445152334513323,-0.0622003609840349,-0.0572947611666325,-0.0571594562071896,-0.0583784467684838,-0.0757841002622335
-0.0585279423887672,-0.0535458352083032,-0.0394847731973757,-0.0615075015563883,-0.0510519918627953,-0.0614685048573608,-0.058475461853899,-0.0591872988092135
-0.0529086112201217,-0.0501047273339492,-0.0421587467176222,-0.0629649976194239,-0.0453262608319079,-0.0548039744758686,-0.0521622866736398,-0.0699268504903592
-0.0626804378126158,-0.0490880190577822,-0.03679622809721,-0.0608180833936199,-0.0541094284014204,-0.0588622904007488,-0.0597449123825014,-0.0670034049544457
-0.0536508990419721,-0.0511659095155901,-0.0374542092973826,-0.0648616036527425,-0.0404418668265885,-0.0529359814002608,-0.0549811738538587,-0.0581824750236861
