"date","WFC","JPM","BAC","C","BK","STT","GS","MS"
2008-02-06,-0.0128820610968119,-0.00388079473474434,-0.000944439256216789,-0.00481745593944183,0.00667408506322298,-0.0102067104648382,-0.0142696796153601,-0.0134793773634891
2008-02-07,0.0125538155554352,0.0312982874071732,0.024271833009216,-0.00820598394684513,0.0238811006300721,0.0385323742130526,0.0174249514136919,-0.00155849966848987
2008-02-08,-0.0327022473159384,-0.0290136394210174,-0.028296030556755,-0.0254138925003842,-0.000216498866456583,-0.00640058941120625,-0.0179593197390631,-0.0383833196769787
2008-02-11,0.00203324363450097,-0.0107836770768723,-0.000474519587486455,-0.00848763592849355,0.00129846369036679,0.0114438038111704,-0.00643543806022073,-0.0153992780663743
2008-02-12,0.0127818421506398,-0.000923078774557329,0.0160078985159164,0.0153790032500147,0.0118242586334967,-0.00311894444824556,-0.0284860533394866,0.00422337568692699
2008-02-13,0.0182154070721743,0.0180761587854348,0.0118399987476767,0.00494763330875081,0.0112635128599732,-0.00228546434273103,-0.00260511200699831,0.0121016372398861
2008-02-14,-0.0293060937663325,-0.0343707461208358,-0.025477595162724,-0.0230424946781351,-0.0311217523018468,-0.0130911202903423,-0.0202955617523672,-0.0142110954722323
2008-02-15,0.00337385604492368,0.0149082423973987,0.0108312569072928,-0.0101523363800542,0.00846632676105763,0.0236326290861948,0.0104235441859926,-0.00706381565726444
2008-02-19,0.00570950314362006,-0.00975839505436893,-0.000702893325212894,-0.00629925705026846,-0.0298397742777592,-0.01018031440484,-0.026179064714368,-0.019807305000882
2008-02-20,0.0261128367815582,0.00744362555585854,0.00700617073038412,0.00669160942174685,0.0202828377337121,0.0217904910234479,0.019655935319725,0.0484571977872372
2008-02-21,0.0029320757282294,-0.00185576481335881,-0.0178450849556149,-0.0174123673185074,-0.00920852792518501,-0.0312245111046616,-0.0118042458661609,-0.00876391709748292
2008-02-22,0.0225162612571714,0.0197707589216689,0.00919707022362815,0.00279050212644893,0.0153007575184891,-0.00744043191335564,0.0143961280413354,0.0233527332741783
2008-02-25,0.00792020589090336,0.0022737390681864,0.00794956283535875,-0.0152429869452044,0.0101436503756323,0.0181977604583548,-0.00197147664110542,0.0243669152970272
2008-02-26,-0.00919331234431686,-0.00706551087470997,-0.00513655110214684,0.00845247948540973,0.000643941218858135,-0.00457883669166748,-0.0266256031648364,-0.00775968872805288
2008-02-27,0.0107698221840553,0.015658983122846,0.00373832202326296,0.0303951238281881,0.00150101889449727,0.00385728526026963,0.0458354967695271,0.0209235909750904
2008-02-28,-0.0378857835224569,-0.045373379120905,-0.0346417324018571,-0.0279931771457846,-0.0107713239069169,-0.0171090017251556,-0.0229381022032742,-0.0327897995739361
2008-02-29,-0.0444963524526516,-0.0430924049887951,-0.0414055202307888,-0.053378843496839,-0.0510995008172226,-0.0394409782643486,-0.0408337383641726,-0.0527168509591389
2008-03-03,-0.0123925508102789,-0.0206295865582602,-0.0141918749344012,-0.0264973280019634,0.00681508794533059,-0.0110088281881948,-0.0271894069838305,-0.0129033329941701
2008-03-04,-0.00138651666256484,-0.0159477119412239,-0.0102617884883771,-0.0438219888574221,0.0029388741488936,0.00526345653177707,-0.00900575615625598,-0.00554695742780842
2008-03-05,0.00518942524222554,-0.0115488770897518,-0.0322312724490326,0.00225988796743781,0.00293026247009109,0.00370632420645567,0.00833918440607828,0.00289792527000143
2008-03-06,-0.0404913613547371,-0.0360044928671153,-0.027813295852217,-0.0452524255153675,-0.0241469821579554,-0.0305683693562591,-0.039063165039436,-0.044375114261801
2008-03-07,0.0100108449551692,0.00507146422617044,0.00600607849679147,-0.0123575288408304,0.00528916969356619,0.00275824702535576,0.00891078307936777,0.00477815576214979
2008-03-10,-0.00785725470871679,-0.0291755157579994,-0.0396998959626758,-0.0601166799562343,-0.0300336161163779,-0.0471322376980963,-0.028451181655722,-0.0399234697955162
2008-03-11,0.0998956641077182,0.0626864782169938,0.0660242460155076,0.087476820555743,0.0836179081220449,0.0694418663973675,0.0470195177657846,0.103818931119678
2008-03-12,-0.0424185189363331,-0.0059393072469538,-0.0184621163560013,-0.0131148858693217,-0.012468716717783,-0.00643420063555222,-0.000368081454302782,-0.035452910561244
2008-03-13,-0.00203324363450097,-0.0130345950505699,0.00296616107902148,-0.00662258328728971,-0.00088088533422237,0.022971951818981,0.0147970854638064,0.0142842285549194
2008-03-14,-0.0355638715994115,-0.0420691628084717,-0.0398240195163959,-0.0631788722164428,-0.0540916787435273,-0.0404225311562945,-0.0532549092494072,-0.0505344502610807
2008-03-17,0.0115325404838487,0.0981920236196854,0.00753667231172717,-0.0604350856241878,-0.076830817057512,-0.0186971432367828,-0.0379413892977949,-0.0835464683516061
2008-03-18,0.0915758770350892,0.0578334595028402,0.0793579798276216,0.10638044864179,0.118954245275666,0.0840399765693149,0.150739404329062,0.163919812799602
2008-03-19,-0.0309104127397459,-0.00563509356844216,-0.00954966594640982,-0.0145916981598964,-0.0365575048872406,-0.0349375162888306,-0.0532164316023049,0.013671861349152
2008-03-20,0.0624311374316955,0.0791910637002418,0.0821152452310532,0.0974903029912673,0.0703178581828068,0.0616510642985135,0.075963930027144,0.133790214127144
2008-03-24,-0.014232882810846,0.0125379506693446,0.0139961954074743,0.0336496552116898,-0.0522127001514074,-0.0115691698409837,-0.00418398969730482,-0.0186958914096484
2008-03-25,-0.000935276748843528,-0.0105820661374478,-0.0354868203475989,0.00642538093794265,0.00724146660388403,0.0189704570149303,0.00418398969730482,0.014256880847312
2008-03-26,-0.0397698982213406,-0.0432583793159065,-0.0279686832504855,-0.060277743467152,-0.0374454455995799,-0.0421460266546472,-0.0233741541123456,-0.0341456447762218
2008-03-27,-0.0180125717913717,-0.0287475234102357,-0.0305834492519979,-0.0118614804718939,-0.0191427561231987,-0.00211113393321494,-0.0427280937436665,-0.0449369998263935
2008-03-28,-0.0305341620861044,-0.00350595193755421,-0.0148614130699936,-0.0450568517457759,-0.0149040978200423,-0.0227583219176557,-0.0221904053672866,-0.0210114329238431
2008-03-31,-0.00855437209665855,0.00560361027349687,-0.00421164086616299,0.0279307813388154,0.0105999304865234,0.00469458461697414,0.00569976083094748,0.0212303190172873
2008-04-01,0.0789318609354863,0.0901109299969072,0.0749366843350456,0.107039766015363,0.0559195513383162,0.0714371156422056,0.0670521495783918,0.0666560177651361
2008-04-02,-0.0309601956114798,-0.0163023340933424,-0.0138001697245476,0.00752198713288266,-0.0494702276584089,-0.0166373539510545,5.65063755733064e-05,0.00490101052282821
2008-04-03,0.00848015491303222,0.000864613101153378,0.00173546595523844,0.0140556633099918,0.00971456520313074,0.00870974918425205,-0.00192414324091938,-0.0042870127483563
2008-04-04,0.0045365922824927,-0.0154602754420781,-0.0240673188870675,-0.0115608345731459,-0.0416476123061398,-0.00631591200044657,-0.00642178220587564,-0.0265356161010382
2008-04-07,-0.0045365922824927,-0.000658522681480367,0.00228108070016386,0.0213648100392252,0.0640313636095025,-0.00985111258596483,0.0188072190916033,0.0102415360690045
2008-04-08,-0.0283286725498781,-0.0150445312106755,-0.0287641552722855,-0.0347429231913479,-0.0090330435754975,-0.0115356146019092,0.000950692154223276,-0.00982143523043488
2008-04-09,-0.0161673778111551,-0.0125618969059094,-0.0117941609339831,-0.00760461191509787,0.0090330435754975,-0.0259818902113134,-0.0269673893184201,-0.0324399134404825
2008-04-10,-0.0320883485073571,-0.00998188868816685,-0.00634757495400029,0.00549801755122115,-0.00253956049703508,0.000125361910297883,-0.0208310412031594,-0.0366729643494752
2008-04-11,-0.0194731240848198,-0.0307930800368319,-0.0200998330466393,-0.0148717417381343,-0.0137323239642573,-0.00578180332803413,-0.0192399005301667,-0.0183949322136514
2008-04-14,-0.0279154613946186,-0.024516258516075,-0.0375112092511256,-0.0370655020714974,-0.0139234343705992,-0.0316307943776879,-0.0224253527699299,-0.0152427889965736
2008-04-15,0.0221786222209275,0.0148292362874316,0,0.0128008543869349,0.0150946021022085,-0.104551260123618,0.00372190559321872,0.0127183814887335
2008-04-16,0.0422449658457285,0.0652505198193585,0.0385934875099365,0.0276834031511468,0.0295224158580822,-0.000288991618755396,0.0291093681521977,0.0427318900962588
2008-04-17,0.0238430576825022,0.00355240168324,0.0131634135346341,0.0248591231212298,-0.021595118758635,0.0159109069719285,0.0178811911808205,0.0217778651174672
2008-04-18,0.0229589525963609,0.0140847183385655,0.0286748561823416,0.0439631348315839,-0.0161539741227634,-0.025638722340438,0.0444921093794637,0.0286674696404576
2008-04-21,-0.0378795077083813,-0.0116497198754963,-0.0249454966050369,-0.00319107963505605,-0.022676733355278,-0.0254150941078732,0.00260872690869096,-0.0120039136239205
2008-04-22,0.00375103600517646,0.00924306736283498,-0.0163520864266933,0.00358921222802255,-0.019257073069594,-0.0175124639352751,-0.00355397430688953,-0.000211929230584662
2008-04-23,-0.0157807394184073,-0.0110133266928045,-0.00379093327286784,-0.0196991053446078,0.0141741864727805,0.0133133126255496,-0.00228336262977802,0.00401823528922574
2008-04-24,0.0316514425480472,0.0395187971693067,0.0270322361362205,0.0448577002153634,0.0526997315206508,0.0410744561830549,0.0512960116962846,0.0615925030107078
2008-04-25,0.0244883183242011,0.0173073121858573,0.0112906545693625,0.0320882912595755,0.0211828902476454,0.0369547242664829,0.0168601228990655,0.00514654733406594
2008-04-28,-0.0082061842424257,-0.00946082942910831,-0.00313805177933801,0.00786375883992374,0.000901126450943313,0.00899465012431655,-0.00920891280271974,-0.0147178866998474
2008-04-29,-0.0152776471229723,-0.00550727921287919,-0.00841664610332415,-0.0184458225777568,-0.00655149758416718,0.00233926494481285,0.0127442862072922,-0.0192177657022836
2008-04-30,-0.00436019480577521,0.0120343471999691,-0.00848811439766273,-0.0407112425215024,-0.0134628391283003,-0.00855771952409423,-0.00682204463777758,-0.00738012802505006
2008-05-01,0.0469477316379918,0.0330266955451699,0.0481048937990454,0.0280939160392784,0.0360969034055758,0.0423401501263747,0.0393473637233397,0.0349778707718147
2008-05-02,-0.00128372933681664,-0.0120520302627214,0.0101036979751195,0.0152733022117513,0.00398054475211085,0.00305135891812558,0.00611041157245218,-0.000397476146007492
2008-05-05,0.000321110940648239,-0.0136563264474852,-0.020823504559397,-0.0245505006696023,0.000882351710481455,-0.0220996346345439,-0.0158538211104737,-0.032114240452898
2008-05-06,0.00384492623628763,0.00415803089555133,0.00690454065417789,0.00464941547396691,0.00681250864193794,0.0277795919347383,0.00248274140128935,0.00675052169691881
2008-05-07,-0.0448006910731094,-0.0344024848091564,-0.0321105259391747,-0.0552275726846849,-0.0286590982485819,-0.0256150347539821,-0.040535306920896,-0.0382344522477696
2008-05-08,-0.0175443436876694,-0.0112288160084972,-0.0177888132236825,-0.00738011955252471,-0.0145291774282383,-0.0173110977892685,-0.0108085932069883,-0.0155836008325867
2008-05-09,-0.00170325371961155,0.0112288160084972,-0.0183838635997851,-0.0279592464519602,-0.0149754667113871,-0.00703696571900991,0.00196905416299842,-0.0112506813211515
2008-05-12,0.0145543269755315,0.014284476671877,0.0213261419970712,0.000423063262644519,0.0272483480306076,0.0333613485672002,0.0209914119090282,0.0361112408504236
2008-05-13,-0.0269044327021,-0.0379683647838278,-0.0224181704529034,-0.0261424402981056,-0.0134169153074,-0.0526546218137343,-0.00915254411756816,-0.022067540233655
2008-05-14,-0.00207322123453624,0.00941028937879551,0.00517636355388618,0.0095074051742845,0.0264332124750664,0.0312677473158924,-0.00105134318846734,0.00748102238584902
2008-05-15,0.0235868053017598,0.0238900848507928,-0.00244864773276321,0.0204349510565311,0.018774775870281,0.0207171042314593,-0.00797369241187607,0.0158448443429271
2008-05-16,-0.0222041227686964,-0.0104757987468775,-0.0148191795986468,-0.0260420522614986,-0.00328771802992645,-0.0255171959330553,-0.00787738810324079,-0.0105352851918066
2008-05-19,-0.0163681520175434,-0.0116732193255,-0.00193718073239024,-0.00563871815161221,-0.00705001826231877,-0.0016510047665319,-0.0147497159196419,-0.0216258936435278
2008-05-20,-0.015213490225694,-0.0510759000547067,-0.0198635438363697,-0.0390292906703893,-0.0212274982328751,-0.0179233829684824,-0.0107407791552863,-0.0307717026332037
2008-05-21,-0.0125561470237057,-0.029728222995876,-0.0217088788097755,-0.0486544868105394,-0.0170827526653334,-0.0209669672584543,-0.0212177973922225,-0.0435694418861798
2008-05-22,0.00755259825385579,0.0147423056559726,0.00288347946495593,0.030857946057723,0.0141426397585382,0.0135089860023694,-0.0078696807960652,0.00139799649982031
2008-05-23,-0.00827491679876236,-0.0171024200948922,-0.023304287959844,-0.0280130366200648,-0.0134536513284806,-0.0145116216446803,-0.0260705255235338,-0.0264228384464706
2008-05-27,-0.00434472088848148,0.0161728127447862,0.00704842880018486,0.0252468246401598,0.0102775143571812,0.0181771410197769,0.00738691615593545,0.00975385347980895
2008-05-28,-0.00327094615715451,-0.00349358691762136,-0.00881837029129651,-0.00277395458355567,-0.000681850252167049,0.00210868150340993,0.00521867277588228,0.0124692354923277
2008-05-29,0.0183955055335026,0.0164298267521423,0.0213239869551818,0.0201656423713636,0.0146713159210163,0.0149142079378803,0.00803264621524935,0.023340147014419
2008-05-30,-0.0147617442016297,-0.0131687244357885,-0.0171990840473399,-0.0068290729364886,-0.00224320417079138,-0.00360363532330954,0.000964123118274429,0.0102262226269989
2008-06-02,-0.0168255246383744,-0.019965383796114,-0.0127238290042144,-0.019839118963449,-0.0431357760458351,-0.0134192541179807,-0.023341607381079,-0.0258803411742465
2008-06-03,-0.012247322793006,-0.00618762081055113,-0.00807302898205187,-0.00186571414754511,-0.00989645188515276,0.00421293983755522,-0.0102648399860188,-0.0104956298749839
2008-06-04,-0.0052415694696748,-0.00622602585887488,-0.0404343282651758,-0.0160003131093402,-0.0186429632390959,-0.00745483428305338,0.00887133146527663,0.0165100593631164
2008-06-05,0.0208032019320066,0.0112266079543741,0,0.00661938114357064,0.0346169932966771,0.00464825100683441,0.0258115840639999,0.0279722384452641
2008-06-06,-0.0676807443053487,-0.0489207665279809,-0.0476966703480608,-0.0562163066041723,-0.0418809232776827,-0.0451291835346144,-0.0413884284882595,-0.0885824447178734
2008-06-09,-0.00591834436120564,-0.066519415879736,-0.0296145077274925,-0.0231982462075875,-0.00170254197990261,-0.0158557081467521,-0.0219579647496593,-0.0354152223258519
2008-06-10,0.0250110731739159,0.0205812808310029,0.000337666714750995,0.0331189621990706,0.00679282063227493,0.0190848465474787,0.00870962043107593,-0.00407019137419873
2008-06-11,-0.0139917170632491,-0.0307634964842944,-0.0263398496465159,-0.0532175204213443,-0.0264592113539783,-0.0038172854765044,-0.0291881585563374,-0.0550164651000733
2008-06-12,0.0182281955735899,0.023423935262036,0.0202443348739578,0.0347860546857701,0.00594063635633812,0.00834986137340277,0.0264332940139695,0.0331112215134026
2008-06-13,0.00230326397409275,0.0404747603215654,0.0114827330073797,0.0292317521197765,0.0279857180577179,0.0189298039210302,0.0669157139890677,0.0670107085941947
2008-06-16,0.01143737232321,0.00905431224512299,0.0179704999387251,0.0169454548554411,0.0055044772225874,-0.0138370466458397,0.0210896495917918,0.0300034499016637
2008-06-17,-0.0378569353571714,-0.022791515790467,-0.0362699258925936,-0.0179224798261917,-0.0312715083381052,-0.0217145269060621,-0.0146601470188532,-0.0410289442798426
2008-06-18,0.00118040540953768,-0.00771407755457076,-0.0302053508123161,-0.00293688899882305,-0.0108939677398925,-0.0125374179551976,0.0183876522940407,0.00246060658672898
2008-06-19,0.00783392192517329,-0.00232588282520263,-0.00814026791962164,-0.0113385637576249,0.01409006130767,0.0290132688505542,0.0225056241252863,-0.0123641538582375
2008-06-20,-0.0450903838085202,-0.0206516545855946,-0.0376582882639847,-0.0440912411817056,-0.00516804392332526,-0.0117407131715108,-0.0170491803033954,-0.0382955129942042
2008-06-23,-0.0098442140347772,-0.0264969870705465,-0.0460632968928323,-0.039635306857396,-0.0106661315299243,-0.0180238591419899,-0.0285923440379339,-0.0320490002642928
2008-06-24,0.0380151306840122,0.0227922991526603,0.0281924195398822,0.0160431248405759,0.016324874849599,0.0200884374474031,0.0188041155123697,0.0255647342559517
2008-06-25,0.00790513982457419,0.00502444525185197,-0.000375727963250583,0,0.00611473134856411,-0.00280290810340755,0.00913497064672697,-0.00652658627915104
2008-06-26,-0.0537829222295101,-0.0428463757951505,-0.0700403651720736,-0.0646446445403432,-0.0415740776744609,-0.0225601855735116,-0.041071590290505,-0.0359990335370721
2008-06-27,-0.00166316043195547,-0.0355929687831646,-0.00890690116927972,-0.0240561258763075,-0.0182126103961067,-0.0333389500944365,-0.009691638676947,-0.0032636144923206
2008-06-30,-0.0117205608823747,-0.0213386989335485,-0.0297173739837731,-0.02881701262391,-0.0209267110517755,-0.000312499992777937,0.00194583709185636,-0.0175876753527611
2008-07-01,0.0154588828377031,-0.00848829904866388,-0.00251686374471749,0.0218361989957039,0.018075095416894,-0.0152747160771236,0.0024555761698597,0.0145866908470627
2008-07-02,-0.0222185198987699,0.016905037292493,-0.0548140655224092,-0.0170743566644367,-0.0538653263414788,-0.0247402176587332,0.0195419697225523,-0.0201469220967696
2008-07-03,0.0138920356628476,0.0203126140006749,-0.0062305941162073,-0.00118833647583383,0.0149560641630964,0.00842246637469657,0.000559192601445879,0.00111454457225069
2008-07-07,-0.016863806052005,-0.0366299051785073,-0.0396136010379053,-0.0252873018787394,-0.0376780170397337,-0.0533327410669102,-0.0520319924217647,-0.0236697440859048
2008-07-08,0.0477368075108391,0.0495732201885501,0.0892537864899245,0.0586139590334502,0.0425245801728167,0.0536552696941213,0.0294752539279068,0.0396922411058047
2008-07-09,-0.0396910726402488,-0.0425474887128767,-0.0649351758185737,-0.0561779407319207,-0.0473005972517933,-0.0404726890667026,-0.0341972729370639,-0.0709718827090331
2008-07-10,-0.00422646444866137,0.00668701459764431,0.0135077245151769,-0.00977997412976972,0.0173092822045464,0.0136737162348677,0.0067221196170939,-0.0142225804833176
2008-07-11,-0.0261761775232054,-0.0399047488886,-0.0313448774613487,-0.00554364837228327,-0.0130939604023843,-0.0136737162348677,-0.0461843017455541,-0.00209108375334655
2008-07-14,-0.0641907555280845,-0.0453431250085696,-0.0727245271555761,-0.0617833979069964,-0.0348109619114694,-0.0670040597190402,-0.0237283315124932,-0.0518600329734933
2008-07-15,-0.0503908883167759,-0.0213690475101318,-0.0843530591746586,-0.0443322487453033,-0.010214564373713,0.068514017186283,-0.00549813371804042,-0.0239055208535546
2008-07-16,0.283406734601379,0.147218695782869,0.202191235301405,0.123262441997283,0.113831455640728,0.107955557939683,0.0911535966863397,0.122788380464782
2008-07-17,0.0217952688521308,0.12683120336905,0.156102268472739,0.0871631581263639,-0.075558965901128,0.0354804561134809,0.0473401232771451,0.0891963681527317
2008-07-18,0.00107742870761429,-0.0193027277447242,0.0366775691849779,0.0739887353748143,0.0151306059053309,0.013990305550883,0.0087892841998265,0.00650281911747674
2008-07-21,-0.0115524746340849,-0.0348325023757154,0.0381848002802232,0.0174184427029216,-0.037686794503716,-0.02303610688063,-0.0113306147478127,-0.0562590303969372
2008-07-22,0.0997894342975512,0.0556047870834169,0.124606856665728,0.0591596846678852,0.060505709006955,0.084418666742029,0.0393738520911278,0.0588483120763259
2008-07-23,0.000657063087748266,0.0265651458325862,0.0331387991890888,0.0109498977869178,-0.0208741992926291,-0.0328616932236336,-0.000904461264748413,0.0113141604368052
2008-07-24,-0.0436311142001267,-0.0695718232772551,-0.0874464460768798,-0.102628514927922,-0.0224539046522065,-0.0407697263723987,-0.0413499822745074,-0.0489947082217728
2008-07-25,-0.0020604402893909,0.00966193646104729,-0.0352078549526609,-0.0110790158115739,-0.00483708433752517,0.0229334830704815,-0.00891564472796347,-0.0132452804557119
2008-07-28,-0.0406930925500251,-0.0482083496506611,-0.0527534182462581,-0.0783200371503865,-0.0593419290965,-0.0444775271342541,-0.0327712226754837,-0.0499337034756304
2008-07-29,0.0867129346799889,0.0788573164578654,0.138242369749056,0.0568714937429027,0.0692752872046913,0.0710450990415188,0.049258320302739,0.0431077384052307
2008-07-30,0.024003812229644,0.0199229135776746,0.0422362627046122,0.0193243047243294,0.0179125698678946,-0.00470269199599294,0.0246885457510926,0.0559399640688665
2008-07-31,-0.030261003833091,-0.0228720186525555,-0.0213509529284654,-0.00640008584612328,-0.0153741395103366,-0.00681644169018103,-0.0115071367888788,0.0225419899079684
2008-08-01,0.00756956057973879,0.00319442467481901,0.012985233764049,0.00958475411746562,0.000281594151462006,-0.00307564907088764,-0.0111464001752619,0.0404572106694876
2008-08-04,-0.0105472302736631,-0.0153278408314228,-0.0215323857888188,-0.00212198488112314,-0.00197319311265653,-0.0173720349265238,-0.023009957482901,0.00895995812655803
2008-08-05,0.0440771599009593,0.0426737926315104,0.0290051446718262,0.0562728784951263,0.0742087168397907,0.0458074219379423,0.0162287975204345,0.0406291350368861
2008-08-06,-0.0397789551633627,-0.0120078294866817,-0.00387889473905112,-0.0111056013522681,0.00130915061647219,-0.00916002023649476,-0.00677178973379888,-0.000463093311551255
2008-08-07,-0.0438370599439866,-0.0389211194686734,-0.059429551479925,-0.0644708577753494,-0.0603957364540513,-0.0390724082562475,-0.0410424824814033,-0.0121157120434572
2008-08-08,0.0392074550376571,0.0311597658369251,0.0228957782521033,0.0486096603421808,0.0400435081431105,0.0228726905522114,0.0207885918181692,0.0542892929907173
2008-08-11,0.0466255046921145,0.0197691831184299,0.0344389049499658,0.0219340754548414,0.0281708502644271,0.0193536867440125,0.0115837035747894,0.00774078840316816
2008-08-12,-0.0396890936118504,-0.0995684864426938,-0.0697849958615846,-0.0667609859903662,-0.0484008046214441,-0.0662193771020139,-0.0619949243674478,-0.0657877185067184
2008-08-13,-0.0365382692702472,-0.0269961076022964,-0.0757153643344037,-0.0401703967847409,-0.0217609740704892,-0.0244330211446604,-0.0144494327447733,-0.0568815857244012
2008-08-14,0.0296018581899831,0.0240911273089637,0.0447228653439438,0.0150462405664422,0.0176653505980147,0.0258947667638019,0.0101964867307167,0.0121302884579571
2008-08-15,-0.0136828432060789,0.00685292604353549,0.0170832338267379,0.0256634174964931,0.0157441362853818,0.0114735265724786,-0.0206818368073414,0.00588819169336086
2008-08-18,-0.0327898575452137,-0.0355604361708468,-0.0466752052731128,-0.0514351855715169,-0.0384346230860695,-0.0269297108637252,-0.0194301028532715,-0.0320644092392488
2008-08-19,-0.0356990726810986,-0.0320823957745171,-0.0425299027357178,-0.0247068189911834,-0.0249375922175963,-0.0376377223644795,-0.0128287072230009,-0.0388872986738678
2008-08-20,0.0398571175519851,0.0391341741951821,0.0421886158233766,0.0173014702344494,0.0139623870738284,0.0204307152166292,0.00158102799731896,-0.0180185045477508
2008-08-21,-0.0167367571937804,-0.0202027624747187,-0.00857197058913028,-0.00114414775152305,-0.0319130143494566,-0.0126055581742248,-0.0116313766369096,-0.00913251005593674
2008-08-22,0.0318365977094763,0.0381488184417962,0.0394987379051015,0.0376343046372449,0.00466334282386027,0.0229651584459738,0.0214409126947794,0.0481988746136208
2008-08-25,-0.0237819579109813,-0.0417403957739233,-0.0422574293098297,-0.0296524550312505,-0.0167134518955199,-0.0312525141052395,-0.0259902492734581,-0.0173781574776664
2008-08-26,0.000697384953344482,0.0131978816097074,0.00206971446891346,0.0129761369399111,0.000295698441306058,0.0139263707015944,0.00128359553558965,0.00937509434147499
2008-08-27,0.0076388911796319,0.0143730745523256,0.0214768779876926,0.0155731905389667,0.00265671004969592,0.00937830191321165,-0.00276186308704673,0.0121087913595868
2008-08-28,0.0512414078806249,0.0457854763129912,0.0583007253657417,0.0516243976848685,0.0424245141393658,0.0305435898047088,0.0400293336302013,0.038925166669102
2008-08-29,-0.00527184087525256,-0.010081486055201,-0.0092697165166622,-0.00472818851479317,-0.0222865795601663,-0.0118988549529568,0.0131370764730114,0.00564913696847169
